Environments,Algorithms,x1,reward,steps,time,episodes
Cartpolev0,DQN_CRL,0.09799947,1.0,1087,489.3114376068115,51
Cartpolev0,DQN_CRL,0.11243579,1.0,1088,489.73719215393066,51
Cartpolev0,DQN_CRL,0.12296491,1.0,1089,490.1339645385742,51
Cartpolev0,DQN_CRL,0.12959015,1.0,1090,490.5807089805603,51
Cartpolev0,DQN_CRL,0.14011821,1.0,1091,491.04744052886963,51
Cartpolev0,DQN_CRL,0.15454921,1.0,1092,491.4891872406006,51
Cartpolev0,DQN_CRL,0.17288488,1.0,1093,491.9109456539154,51
Cartpolev0,DQN_CRL,0.18732372,1.0,1094,492.3277087211609,51
Cartpolev0,DQN_CRL,0.20567527,1.0,1095,492.7564604282379,51
Cartpolev0,DQN_CRL,0.22013879,1.0,1096,493.1802177429199,51
Cartpolev0,DQN_CRL,0.23072045,1.0,1097,493.65294671058655,51
Cartpolev0,DQN_CRL,0.23742478,1.0,1098,494.1116840839386,51
Cartpolev0,DQN_CRL,0.24025449,1.0,1099,494.61439633369446,51
Cartpolev0,DQN_CRL,0.2392103,1.0,1100,495.0811285972595,51
Cartpolev0,DQN_CRL,0.2420913,1.0,1101,495.50990176200867,51
Cartpolev0,DQN_CRL,0.24889587,1.0,1102,495.96562218666077,51
Cartpolev0,DQN_CRL,0.2518221,1.0,1103,496.370388507843,51
Cartpolev0,DQN_CRL,0.25087157,1.0,1104,496.8301258087158,51
Cartpolev0,DQN_CRL,0.24604377,1.0,1105,497.2468867301941,51
Cartpolev0,DQN_CRL,0.24513794,1.0,1106,497.6816375255585,51
Cartpolev0,DQN_CRL,0.24034916,1.0,1107,498.1413736343384,51
Cartpolev0,DQN_CRL,0.23947841,1.0,1108,498.6280941963196,51
Cartpolev0,DQN_CRL,0.23471971,1.0,1109,499.1048209667206,51
Cartpolev0,DQN_CRL,0.23387529,1.0,1110,499.533575296402,51
Cartpolev0,DQN_CRL,0.23694271,1.0,1111,499.97032499313354,51
Cartpolev0,DQN_CRL,0.24392094,1.0,1112,500.4170687198639,51
Cartpolev0,DQN_CRL,0.2470062,1.0,1113,500.8648142814636,51
Cartpolev0,DQN_CRL,0.24620111,1.0,1114,501.3145544528961,51
Cartpolev0,DQN_CRL,0.24150649,1.0,1115,501.7752902507782,51
Cartpolev0,DQN_CRL,0.24072522,1.0,1116,502.22503185272217,51
Cartpolev0,DQN_CRL,0.24385518,1.0,1117,502.64379239082336,51
Cartpolev0,DQN_CRL,0.24309129,1.0,1118,503.0705487728119,51
Cartpolev0,DQN_CRL,0.23843464,1.0,1119,503.5122938156128,51
Cartpolev0,DQN_CRL,0.23768888,1.0,1120,503.97203040122986,51
Cartpolev0,DQN_CRL,0.23304744,1.0,1121,504.42477226257324,51
Cartpolev0,DQN_CRL,0.23231433,1.0,1122,504.84852743148804,51
Cartpolev0,DQN_CRL,0.22768284,1.0,1123,505.31126260757446,51
Cartpolev0,DQN_CRL,0.21915253,1.0,1124,505.7340199947357,51
Cartpolev0,DQN_CRL,0.20672126,1.0,1125,506.17376923561096,51
Cartpolev0,DQN_CRL,0.19819038,1.0,1126,506.58653116226196,51
Cartpolev0,DQN_CRL,0.19355439,1.0,1127,507.0102882385254,51
Cartpolev0,DQN_CRL,0.18500525,1.0,1128,507.4460391998291,51
Cartpolev0,DQN_CRL,0.17254135,1.0,1129,507.94974994659424,51
Cartpolev0,DQN_CRL,0.15616001,1.0,1130,508.37350726127625,51
Cartpolev0,DQN_CRL,0.14365919,1.0,1131,508.87421917915344,51
Cartpolev0,DQN_CRL,0.12723128,1.0,1132,509.2739911079407,51
Cartpolev0,DQN_CRL,0.10687422,1.0,1133,509.70374631881714,51
Cartpolev0,DQN_CRL,0.082586594,1.0,1134,510.1704771518707,51
Cartpolev0,DQN_CRL,0.025674164,1.0,1135,510.579261302948,52
Cartpolev0,DQN_CRL,0.029070888,1.0,1136,511.056987285614,52
Cartpolev0,DQN_CRL,0.036377955,1.0,1137,511.4627351760864,52
Cartpolev0,DQN_CRL,0.039792586,1.0,1138,511.9034831523895,52
Cartpolev0,DQN_CRL,0.039318644,1.0,1139,512.3092510700226,52
Cartpolev0,DQN_CRL,0.034958217,1.0,1140,512.7699861526489,52
Cartpolev0,DQN_CRL,0.034514748,1.0,1141,513.2167298793793,52
Cartpolev0,DQN_CRL,0.037987083,1.0,1142,513.6534798145294,52
Cartpolev0,DQN_CRL,0.045375478,1.0,1143,514.1042211055756,52
Cartpolev0,DQN_CRL,0.04887854,1.0,1144,514.5609593391418,52
Cartpolev0,DQN_CRL,0.048501,1.0,1145,515.016717672348,52
Cartpolev0,DQN_CRL,0.052046996,1.0,1146,515.4244639873505,52
Cartpolev0,DQN_CRL,0.05171599,1.0,1147,515.9291939735413,52
Cartpolev0,DQN_CRL,0.047511354,1.0,1148,516.3699219226837,52
Cartpolev0,DQN_CRL,0.039434493,1.0,1149,516.8126683235168,52
Cartpolev0,DQN_CRL,0.027484803,1.0,1150,517.2654082775116,52
Cartpolev0,DQN_CRL,0.0194601,1.0,1151,518.0219757556915,52
Cartpolev0,DQN_CRL,0.007556657,1.0,1152,518.5706617832184,52
Cartpolev0,DQN_CRL,-0.008227541,1.0,1153,519.0613787174225,52
Cartpolev0,DQN_CRL,-0.027896287,1.0,1154,519.4561522006989,52
Cartpolev0,DQN_CRL,-0.04365119,1.0,1155,519.9228849411011,52
Cartpolev0,DQN_CRL,-0.055497218,1.0,1156,520.4006111621857,52
Cartpolev0,DQN_CRL,-0.063438386,1.0,1157,520.8123762607574,52
Cartpolev0,DQN_CRL,-0.06747731,1.0,1158,521.2241389751434,52
Cartpolev0,DQN_CRL,-0.06761498,1.0,1159,521.7338464260101,52
Cartpolev0,DQN_CRL,-0.07165557,1.0,1160,522.2115721702576,52
Cartpolev0,DQN_CRL,-0.079596706,1.0,1161,522.6403267383575,52
Cartpolev0,DQN_CRL,-0.08363287,1.0,1162,523.1010627746582,52
Cartpolev0,DQN_CRL,-0.08376503,1.0,1163,523.5607993602753,52
Cartpolev0,DQN_CRL,-0.079992495,1.0,1164,524.0175378322601,52
Cartpolev0,DQN_CRL,-0.07231307,1.0,1165,524.4522879123688,52
Cartpolev0,DQN_CRL,-0.0607233,1.0,1166,524.922039270401,52
Cartpolev0,DQN_CRL,-0.053022385,1.0,1167,525.4627106189728,52
Cartpolev0,DQN_CRL,-0.04140031,1.0,1168,525.9264426231384,52
Cartpolev0,DQN_CRL,-0.02585413,1.0,1169,526.3202195167542,52
Cartpolev0,DQN_CRL,-0.014177344,1.0,1170,526.7529685497284,52
Cartpolev0,DQN_CRL,0.0014331684,1.0,1171,527.1827230453491,52
Cartpolev0,DQN_CRL,0.002619316,1.0,1172,527.594486951828,53
Cartpolev0,DQN_CRL,-0.0005791417,1.0,1173,528.0382323265076,53
Cartpolev0,DQN_CRL,0.00013737413,1.0,1174,528.5159583091736,53
Cartpolev0,DQN_CRL,-0.0030361821,1.0,1175,528.988686800003,53
Cartpolev0,DQN_CRL,-0.0022955332,1.0,1176,529.446426153183,53
Cartpolev0,DQN_CRL,-0.005445717,1.0,1177,529.879175901413,53
Cartpolev0,DQN_CRL,-0.012486102,1.0,1178,530.2949380874634,53
Cartpolev0,DQN_CRL,-0.015613824,1.0,1179,530.7306883335114,53
Cartpolev0,DQN_CRL,-0.022635588,1.0,1180,531.2134127616882,53
Cartpolev0,DQN_CRL,-0.025747877,1.0,1181,531.646163225174,53
Cartpolev0,DQN_CRL,-0.0327577,1.0,1182,532.0399372577667,53
Cartpolev0,DQN_CRL,-0.035861123,1.0,1183,532.4796867370605,53
Cartpolev0,DQN_CRL,-0.04286532,1.0,1184,532.9524137973785,53
Cartpolev0,DQN_CRL,-0.04596615,1.0,1185,533.4291417598724,53
Cartpolev0,DQN_CRL,-0.045165975,1.0,1186,533.9158623218536,53
Cartpolev0,DQN_CRL,-0.048270337,1.0,1187,534.4775400161743,53
Cartpolev0,DQN_CRL,-0.04747341,1.0,1188,534.9612636566162,53
Cartpolev0,DQN_CRL,-0.04277591,1.0,1189,535.4319934844971,53
Cartpolev0,DQN_CRL,-0.034176856,1.0,1190,535.9676854610443,53
Cartpolev0,DQN_CRL,-0.021673717,1.0,1191,537.3955564498901,53
Cartpolev0,DQN_CRL,-0.0052626887,1.0,1192,537.7973239421844,53
Cartpolev0,DQN_CRL,0.015060802,1.0,1193,538.2370707988739,53
Cartpolev0,DQN_CRL,0.03930139,1.0,1194,538.7457792758942,53
Cartpolev0,DQN_CRL,0.06746281,1.0,1195,539.2774758338928,53
Cartpolev0,DQN_CRL,0.091752976,1.0,1196,539.7631967067719,53
Cartpolev0,DQN_CRL,-0.035623677,1.0,1197,540.1819560527802,54
Cartpolev0,DQN_CRL,-0.039380305,1.0,1198,540.6316995620728,54
Cartpolev0,DQN_CRL,-0.039224297,1.0,1199,541.1164202690125,54
Cartpolev0,DQN_CRL,-0.035157297,1.0,1200,541.5721590518951,54
Cartpolev0,DQN_CRL,-0.034983803,1.0,1201,542.0069100856781,54
Cartpolev0,DQN_CRL,-0.030897899,1.0,1202,542.4776401519775,54
Cartpolev0,DQN_CRL,-0.030703774,1.0,1203,542.8724133968353,54
Cartpolev0,DQN_CRL,-0.026595626,1.0,1204,543.3071656227112,54
Cartpolev0,DQN_CRL,-0.026377257,1.0,1205,543.7359182834625,54
Cartpolev0,DQN_CRL,-0.030046524,1.0,1206,544.1366882324219,54
Cartpolev0,DQN_CRL,-0.029799722,1.0,1207,544.5564477443695,54
Cartpolev0,DQN_CRL,-0.033441655,1.0,1208,544.9981944561005,54
Cartpolev0,DQN_CRL,-0.03316825,1.0,1209,545.4549329280853,54
Cartpolev0,DQN_CRL,-0.028980492,1.0,1210,545.9316594600677,54
Cartpolev0,DQN_CRL,-0.028681634,1.0,1211,546.457358121872,54
Cartpolev0,DQN_CRL,-0.032268923,1.0,1212,546.9310867786407,54
Cartpolev0,DQN_CRL,-0.03974147,1.0,1213,547.6096987724304,54
Cartpolev0,DQN_CRL,-0.0511003,1.0,1214,548.0734310150146,54
Cartpolev0,DQN_CRL,-0.058544546,1.0,1215,548.5241734981537,54
Cartpolev0,DQN_CRL,-0.062077492,1.0,1216,548.9919061660767,54
Cartpolev0,DQN_CRL,-0.061701093,1.0,1217,549.4936170578003,54
Cartpolev0,DQN_CRL,-0.06522035,1.0,1218,549.9633500576019,54
Cartpolev0,DQN_CRL,-0.072633885,1.0,1219,550.4300806522369,54
Cartpolev0,DQN_CRL,-0.07613765,1.0,1220,550.9068081378937,54
Cartpolev0,DQN_CRL,-0.083538115,1.0,1221,551.371541261673,54
Cartpolev0,DQN_CRL,-0.094835594,1.0,1222,551.863260269165,54
Cartpolev0,DQN_CRL,-0.11003207,1.0,1223,552.3609733581543,54
Cartpolev0,DQN_CRL,-0.12913102,1.0,1224,552.9456384181976,54
Cartpolev0,DQN_CRL,-0.14433236,1.0,1225,553.3873863220215,54
Cartpolev0,DQN_CRL,-0.1556432,1.0,1226,553.8681108951569,54
Cartpolev0,DQN_CRL,-0.17087226,1.0,1227,554.3118557929993,54
Cartpolev0,DQN_CRL,-0.18222,1.0,1228,554.7745893001556,54
Cartpolev0,DQN_CRL,-0.19749318,1.0,1229,555.2333281040192,54
Cartpolev0,DQN_CRL,-0.20889504,1.0,1230,555.6870667934418,54
Cartpolev0,DQN_CRL,-0.21643314,1.0,1231,556.1468024253845,54
Cartpolev0,DQN_CRL,-0.2201133,1.0,1232,556.6015419960022,54
Cartpolev0,DQN_CRL,-0.22773165,1.0,1233,557.0882632732391,54
Cartpolev0,DQN_CRL,-0.23928823,1.0,1234,557.5370056629181,54
Cartpolev0,DQN_CRL,-0.25478345,1.0,1235,558.0607068538666,54
Cartpolev0,DQN_CRL,-0.26643175,1.0,1236,558.6873464584351,54
Cartpolev0,DQN_CRL,-0.036877032,1.0,1237,559.1420857906342,55
Cartpolev0,DQN_CRL,-0.032616023,1.0,1238,559.6378021240234,55
Cartpolev0,DQN_CRL,-0.032251954,1.0,1239,560.1325175762177,55
Cartpolev0,DQN_CRL,-0.027978454,1.0,1240,561.4957363605499,55
Cartpolev0,DQN_CRL,-0.02759999,1.0,1241,562.15935587883,55
Cartpolev0,DQN_CRL,-0.02331029,1.0,1242,562.6300852298737,55
Cartpolev0,DQN_CRL,-0.022913532,1.0,1243,563.1258015632629,55
Cartpolev0,DQN_CRL,-0.018603584,1.0,1244,563.6195175647736,55
Cartpolev0,DQN_CRL,-0.010380264,1.0,1245,564.0712604522705,55
Cartpolev0,DQN_CRL,-0.0060456176,1.0,1246,564.570972442627,55
Cartpolev0,DQN_CRL,0.0022075588,1.0,1247,565.0417025089264,55
Cartpolev0,DQN_CRL,0.014380703,1.0,1248,565.563404083252,55
Cartpolev0,DQN_CRL,0.030476177,1.0,1249,566.0741114616394,55
Cartpolev0,DQN_CRL,0.05049673,1.0,1250,566.5348474979401,55
Cartpolev0,DQN_CRL,0.07444471,1.0,1251,566.9925856590271,55
Cartpolev0,DQN_CRL,0.10232096,1.0,1252,567.4743075370789,55
Cartpolev0,DQN_CRL,0.0063841194,1.0,1253,567.8670823574066,56
Cartpolev0,DQN_CRL,0.0033580798,1.0,1254,568.3388123512268,56
Cartpolev0,DQN_CRL,0.0042273374,1.0,1255,568.8605132102966,56
Cartpolev0,DQN_CRL,0.0011855584,1.0,1256,569.4881546497345,56
Cartpolev0,DQN_CRL,0.00203691,1.0,1257,569.9518885612488,56
Cartpolev0,DQN_CRL,0.0067792363,1.0,1258,570.4126224517822,56
Cartpolev0,DQN_CRL,0.015412214,1.0,1259,570.8563706874847,56
Cartpolev0,DQN_CRL,0.020133173,1.0,1260,571.3300974369049,56
Cartpolev0,DQN_CRL,0.028749177,1.0,1261,571.745858669281,56
Cartpolev0,DQN_CRL,0.041261487,1.0,1262,572.1546249389648,56
Cartpolev0,DQN_CRL,0.049868204,1.0,1263,572.602367401123,56
Cartpolev0,DQN_CRL,0.062378418,1.0,1264,573.0621037483215,56
Cartpolev0,DQN_CRL,0.07879466,1.0,1265,573.5228397846222,56
Cartpolev0,DQN_CRL,0.09912066,1.0,1266,573.9855761528015,56
Cartpolev0,DQN_CRL,0.12336085,1.0,1267,574.3923416137695,56
Cartpolev0,DQN_CRL,0.14371811,1.0,1268,574.8450818061829,56
Cartpolev0,DQN_CRL,0.16020358,1.0,1269,575.2488503456116,56
Cartpolev0,DQN_CRL,0.17282769,1.0,1270,575.727575302124,56
Cartpolev0,DQN_CRL,0.18159968,1.0,1271,576.1883115768433,56
Cartpolev0,DQN_CRL,0.19431378,1.0,1272,576.684027671814,56
Cartpolev0,DQN_CRL,0.0040222397,1.0,1273,577.0488185882568,57
Cartpolev0,DQN_CRL,0.0071994676,1.0,1274,577.4915657043457,57
Cartpolev0,DQN_CRL,0.0064834477,1.0,1275,577.9433059692383,57
Cartpolev0,DQN_CRL,0.009679943,1.0,1276,578.3950464725494,57
Cartpolev0,DQN_CRL,0.016788792,1.0,1277,578.7588374614716,57
Cartpolev0,DQN_CRL,0.020007381,1.0,1278,579.1895904541016,57
Cartpolev0,DQN_CRL,0.019339569,1.0,1279,579.6433320045471,57
Cartpolev0,DQN_CRL,0.022590255,1.0,1280,580.0780823230743,57
Cartpolev0,DQN_CRL,0.029759467,1.0,1281,580.5058357715607,57
Cartpolev0,DQN_CRL,0.040848486,1.0,1282,580.9096052646637,57
Cartpolev0,DQN_CRL,0.05585957,1.0,1283,581.340359210968,57
Cartpolev0,DQN_CRL,0.07479545,1.0,1284,581.817085981369,57
Cartpolev0,DQN_CRL,0.08986261,1.0,1285,582.2998080253601,57
Cartpolev0,DQN_CRL,0.108863935,1.0,1286,582.784530878067,57
Cartpolev0,DQN_CRL,0.013184587,1.0,1287,583.2182805538177,58
Cartpolev0,DQN_CRL,0.010057027,1.0,1288,583.6980061531067,58
Cartpolev0,DQN_CRL,0.010840548,1.0,1289,584.252694606781,58
Cartpolev0,DQN_CRL,0.015533711,1.0,1290,584.7044286727905,58
Cartpolev0,DQN_CRL,0.024136607,1.0,1291,585.1012012958527,58
Cartpolev0,DQN_CRL,0.028846547,1.0,1292,585.5479445457458,58
Cartpolev0,DQN_CRL,0.037471253,1.0,1293,586.0056848526001,58
Cartpolev0,DQN_CRL,0.04220887,1.0,1294,586.4654207229614,58
Cartpolev0,DQN_CRL,0.04306381,1.0,1295,587.0101079940796,58
Cartpolev0,DQN_CRL,0.047840513,1.0,1296,587.6937146186829,58
Cartpolev0,DQN_CRL,0.0487376,1.0,1297,588.1634449958801,58
Cartpolev0,DQN_CRL,0.05355895,1.0,1298,588.6241829395294,58
Cartpolev0,DQN_CRL,0.062304944,1.0,1299,589.1168992519379,58
Cartpolev0,DQN_CRL,0.07497695,1.0,1300,589.5796337127686,58
Cartpolev0,DQN_CRL,0.08377918,1.0,1301,590.057359457016,58
Cartpolev0,DQN_CRL,0.09651479,1.0,1302,590.5430815219879,58
Cartpolev0,DQN_CRL,0.10539293,1.0,1303,590.9648399353027,58
Cartpolev0,DQN_CRL,0.11042329,1.0,1304,591.4095847606659,58
Cartpolev0,DQN_CRL,0.119397685,1.0,1305,591.8893091678619,58
Cartpolev0,DQN_CRL,0.0045784377,1.0,1306,592.2890810966492,59
Cartpolev0,DQN_CRL,0.009306009,1.0,1307,592.772803068161,59
Cartpolev0,DQN_CRL,0.010127186,1.0,1308,593.2475335597992,59
Cartpolev0,DQN_CRL,0.007043712,1.0,1309,593.7222588062286,59
Cartpolev0,DQN_CRL,5.570325e-05,1.0,1310,594.1660039424896,59
Cartpolev0,DQN_CRL,-0.010838323,1.0,1311,594.6327376365662,59
Cartpolev0,DQN_CRL,-0.017836707,1.0,1312,595.1044659614563,59
Cartpolev0,DQN_CRL,-0.020944828,1.0,1313,595.565201997757,59
Cartpolev0,DQN_CRL,-0.02016651,1.0,1314,596.014945268631,59
Cartpolev0,DQN_CRL,-0.015503779,1.0,1315,596.4756817817688,59
Cartpolev0,DQN_CRL,-0.014759569,1.0,1316,596.9394159317017,59
Cartpolev0,DQN_CRL,-0.010129573,1.0,1317,597.4301319122314,59
Cartpolev0,DQN_CRL,-0.009417226,1.0,1318,597.8848912715912,59
Cartpolev0,DQN_CRL,-0.00481819,1.0,1319,598.3376142978668,59
Cartpolev0,DQN_CRL,-0.0041362783,1.0,1320,598.8243324756622,59
Cartpolev0,DQN_CRL,-0.0073706163,1.0,1321,599.3250470161438,59
Cartpolev0,DQN_CRL,-0.014521707,1.0,1322,599.7717914581299,59
Cartpolev0,DQN_CRL,-0.025591299,1.0,1323,600.1655642986298,59
Cartpolev0,DQN_CRL,-0.040582042,1.0,1324,600.6432914733887,59
Cartpolev0,DQN_CRL,-0.05949692,1.0,1325,601.2079665660858,59
Cartpolev0,DQN_CRL,-0.074542604,1.0,1326,601.7046828269958,59
Cartpolev0,DQN_CRL,-0.09352205,1.0,1327,602.1384329795837,59
Cartpolev0,DQN_CRL,0.026131844,1.0,1328,602.5382046699524,60
Cartpolev0,DQN_CRL,0.030516954,1.0,1329,602.9839489459991,60
Cartpolev0,DQN_CRL,0.03098935,1.0,1330,603.506649017334,60
Cartpolev0,DQN_CRL,0.027550384,1.0,1331,604.1482810974121,60
Cartpolev0,DQN_CRL,0.020199908,1.0,1332,604.761928319931,60
Cartpolev0,DQN_CRL,0.008936346,1.0,1333,605.3435957431793,60
Cartpolev0,DQN_CRL,0.0015602375,1.0,1334,605.9542458057404,60
Cartpolev0,DQN_CRL,-0.0019347994,1.0,1335,606.5998747348785,60
Cartpolev0,DQN_CRL,-0.009354287,1.0,1336,607.2175223827362,60
Cartpolev0,DQN_CRL,-0.012899526,1.0,1337,607.6672627925873,60
Cartpolev0,DQN_CRL,-0.020374162,1.0,1338,608.197958946228,60
Cartpolev0,DQN_CRL,-0.031779222,1.0,1339,608.7646341323853,60
Cartpolev0,DQN_CRL,-0.03932133,1.0,1340,609.3423042297363,60
Cartpolev0,DQN_CRL,-0.050800566,1.0,1341,609.799040555954,60
Cartpolev0,DQN_CRL,-0.06621743,1.0,1342,610.2637736797333,60
Cartpolev0,DQN_CRL,-0.0033233012,1.0,1343,610.6645457744598,61
Cartpolev0,DQN_CRL,-0.006787312,1.0,1344,611.2072334289551,61
Cartpolev0,DQN_CRL,-0.006360621,1.0,1345,611.719938993454,61
Cartpolev0,DQN_CRL,-0.002045304,1.0,1346,612.1347012519836,61
Cartpolev0,DQN_CRL,0.006158427,1.0,1347,612.5434687137604,61
Cartpolev0,DQN_CRL,0.010448344,1.0,1348,612.9932105541229,61
Cartpolev0,DQN_CRL,0.010826975,1.0,1349,613.4969220161438,61
Cartpolev0,DQN_CRL,0.0072954153,1.0,1350,613.9496610164642,61
Cartpolev0,DQN_CRL,0.0076576113,1.0,1351,614.3744177818298,61
Cartpolev0,DQN_CRL,0.004106993,1.0,1352,614.8541436195374,61
Cartpolev0,DQN_CRL,-0.0033569117,1.0,1353,615.2749009132385,61
Cartpolev0,DQN_CRL,-0.014735921,1.0,1354,615.7156484127045,61
Cartpolev0,DQN_CRL,-0.03003289,1.0,1355,616.183379650116,61
Cartpolev0,DQN_CRL,-0.049251176,1.0,1356,616.6191301345825,61
Cartpolev0,DQN_CRL,-0.072393864,1.0,1357,617.0428881645203,61
Cartpolev0,DQN_CRL,-0.09946271,1.0,1358,617.4756407737732,61
Cartpolev0,DQN_CRL,0.046209473,1.0,1359,617.8474261760712,62
Cartpolev0,DQN_CRL,0.04150706,1.0,1360,618.3021652698517,62
Cartpolev0,DQN_CRL,0.03291066,1.0,1361,618.719927072525,62
Cartpolev0,DQN_CRL,0.020418523,1.0,1362,619.1406843662262,62
Cartpolev0,DQN_CRL,0.011832116,1.0,1363,619.5794336795807,62
Cartpolev0,DQN_CRL,0.0071468465,1.0,1364,619.9961953163147,62
Cartpolev0,DQN_CRL,0.00635952,1.0,1365,620.4029607772827,62
Cartpolev0,DQN_CRL,0.0016639758,1.0,1366,620.8247184753418,62
Cartpolev0,DQN_CRL,0.00086508115,1.0,1367,621.2714645862579,62
Cartpolev0,DQN_CRL,-0.0038432928,1.0,1368,621.6992182731628,62
Cartpolev0,DQN_CRL,-0.012460992,1.0,1369,622.1279711723328,62
Cartpolev0,DQN_CRL,-0.017185012,1.0,1370,622.5377378463745,62
Cartpolev0,DQN_CRL,-0.018019035,1.0,1371,622.9624938964844,62
Cartpolev0,DQN_CRL,-0.014964976,1.0,1372,623.3952465057373,62
Cartpolev0,DQN_CRL,-0.008022881,1.0,1373,623.7950158119202,62
Cartpolev0,DQN_CRL,0.0028090493,1.0,1374,624.2197725772858,62
Cartpolev0,DQN_CRL,0.017534291,1.0,1375,624.636533498764,62
Cartpolev0,DQN_CRL,0.028352968,1.0,1376,625.0572929382324,62
Cartpolev0,DQN_CRL,0.035270866,1.0,1377,625.5190281867981,62
Cartpolev0,DQN_CRL,0.03829267,1.0,1378,625.9537782669067,62
Cartpolev0,DQN_CRL,0.045225814,1.0,1379,626.4015221595764,62
Cartpolev0,DQN_CRL,0.048267223,1.0,1380,626.8042907714844,62
Cartpolev0,DQN_CRL,0.05522391,1.0,1381,627.2870151996613,62
Cartpolev0,DQN_CRL,0.058293544,1.0,1382,627.7937231063843,62
Cartpolev0,DQN_CRL,0.065282464,1.0,1383,628.2754485607147,62
Cartpolev0,DQN_CRL,0.07619167,1.0,1384,628.733184337616,62
Cartpolev0,DQN_CRL,0.083221994,1.0,1385,629.1989367008209,62
Cartpolev0,DQN_CRL,0.09417929,1.0,1386,629.6866376399994,62
Cartpolev0,DQN_CRL,0.10906516,1.0,1387,630.099401473999,62
Cartpolev0,DQN_CRL,0.12788141,1.0,1388,630.5851240158081,62
Cartpolev0,DQN_CRL,0.14283822,1.0,1389,631.089834690094,62
Cartpolev0,DQN_CRL,0.035094973,1.0,1390,631.4856064319611,63
Cartpolev0,DQN_CRL,0.039535858,1.0,1391,631.944344997406,63
Cartpolev0,DQN_CRL,0.04008564,1.0,1392,632.3740994930267,63
Cartpolev0,DQN_CRL,0.036746193,1.0,1393,632.8628168106079,63
Cartpolev0,DQN_CRL,0.029517548,1.0,1394,633.3415434360504,63
Cartpolev0,DQN_CRL,0.018397896,1.0,1395,633.8722381591797,63
Cartpolev0,DQN_CRL,0.0033837752,1.0,1396,634.2939975261688,63
Cartpolev0,DQN_CRL,-0.015529632,1.0,1397,634.8177011013031,63
Cartpolev0,DQN_CRL,-0.038348008,1.0,1398,635.3184101581573,63
Cartpolev0,DQN_CRL,-0.06507722,1.0,1399,635.8111295700073,63
Cartpolev0,DQN_CRL,-0.09572239,1.0,1400,636.2738626003265,63
Cartpolev0,DQN_CRL,-0.12248888,1.0,1401,636.8615267276764,63
Cartpolev0,DQN_CRL,-0.14539158,1.0,1402,637.303270816803,63
Cartpolev0,DQN_CRL,0.011781655,1.0,1403,637.7330250740051,64
Cartpolev0,DQN_CRL,0.00849189,1.0,1404,638.2617213726044,64
Cartpolev0,DQN_CRL,0.0013051537,1.0,1405,638.7814247608185,64
Cartpolev0,DQN_CRL,-0.0019753727,1.0,1406,639.1981859207153,64
Cartpolev0,DQN_CRL,-0.009157571,1.0,1407,639.7328777313232,64
Cartpolev0,DQN_CRL,-0.012437983,1.0,1408,640.2255961894989,64
Cartpolev0,DQN_CRL,-0.01962454,1.0,1409,640.7373013496399,64
Cartpolev0,DQN_CRL,-0.030718537,1.0,1410,641.198038816452,64
Cartpolev0,DQN_CRL,-0.045722656,1.0,1411,641.7067482471466,64
Cartpolev0,DQN_CRL,-0.056836925,1.0,1412,642.1484932899475,64
Cartpolev0,DQN_CRL,-0.06406878,1.0,1413,642.568252325058,64
Cartpolev0,DQN_CRL,-0.06742432,1.0,1414,642.9810152053833,64
Cartpolev0,DQN_CRL,-0.06690792,1.0,1415,643.4037725925446,64
Cartpolev0,DQN_CRL,-0.06252203,1.0,1416,643.8525161743164,64
Cartpolev0,DQN_CRL,-0.054267112,1.0,1417,644.3212471008301,64
Cartpolev0,DQN_CRL,-0.042141587,1.0,1418,644.770988702774,64
Cartpolev0,DQN_CRL,-0.03394184,1.0,1419,645.189749956131,64
Cartpolev0,DQN_CRL,-0.02186404,1.0,1420,645.6404922008514,64
Cartpolev0,DQN_CRL,-0.013707252,1.0,1421,646.0642495155334,64
Cartpolev0,DQN_CRL,-0.0016658802,1.0,1422,646.4870057106018,64
Cartpolev0,DQN_CRL,0.014262425,1.0,1423,646.892772436142,64
Cartpolev0,DQN_CRL,0.026277738,1.0,1424,647.2855491638184,64
Cartpolev0,DQN_CRL,0.04218889,1.0,1425,647.7252957820892,64
Cartpolev0,DQN_CRL,0.054194506,1.0,1426,648.1890316009521,64
Cartpolev0,DQN_CRL,0.062299293,1.0,1427,648.5978152751923,64
Cartpolev0,DQN_CRL,0.066506565,1.0,1428,649.0255506038666,64
Cartpolev0,DQN_CRL,0.07462258,1.0,1429,649.4433102607727,64
Cartpolev0,DQN_CRL,0.07884261,1.0,1430,649.8340864181519,64
Cartpolev0,DQN_CRL,0.079168424,1.0,1431,650.297819852829,64
Cartpolev0,DQN_CRL,0.0834044,1.0,1432,650.7455637454987,64
Cartpolev0,DQN_CRL,0.091549054,1.0,1433,651.1983036994934,64
Cartpolev0,DQN_CRL,0.10360243,1.0,1434,651.6250607967377,64
Cartpolev0,DQN_CRL,0.11956608,1.0,1435,652.0698041915894,64
Cartpolev0,DQN_CRL,0.13944283,1.0,1436,652.5785131454468,64
Cartpolev0,DQN_CRL,0.16323633,1.0,1437,653.030255317688,64
Cartpolev0,DQN_CRL,0.18314955,1.0,1438,653.4730014801025,64
Cartpolev0,DQN_CRL,0.20699047,1.0,1439,653.9127473831177,64
Cartpolev0,DQN_CRL,0.22696723,1.0,1440,654.3175163269043,64
